"emp_id";"emp_name";"designation";"branch_id";"salary";"doj"
15120;"Omkaar Borra";"Officer";38938;31019.87;"2024-07-09"
15121;"Gopal Kuruvilla";"Officer";48082;63159.48;"2022-04-24"
15122;"Varsha Apte";"Cashier";3932;121248.42;"2021-09-25"
15123;"Meghana Jayaraman";"Manager";21536;37280.14;"2021-11-05"
15124;"Girik Rau";"Clerk";40386;56869.89;"2020-06-05"
15125;"Dakshesh Chokshi";"Clerk";32409;94965.58;"2018-02-08"
15126;"Nakul Bajaj";"Manager";46093;103246.7;"2023-01-12"
15127;"Urvashi Chandra";"Manager";40780;147174.82;"2021-01-10"
15128;"Naveen Bhattacharyya";"Clerk";28444;123700.8;"2020-03-25"
15129;"William Dara";"Manager";1384;102953.86;"2025-02-18"
15130;"Neha Ramachandran";"Officer";44444;31247.54;"2025-01-30"
15131;"Frado Dhillon";"Officer";34252;34076.85;"2020-07-04"
15132;"Rachita Mital";"Cashier";20205;132516.88;"2024-11-25"
15133;"Falak Dutt";"Officer";41857;78330.12;"2018-03-19"
15134;"Nihal Venkataraman";"Officer";6293;37853.31;"2022-05-20"
15135;"Frado Edwin";"Officer";44882;44014.04;"2023-05-22"
15136;"Gaurav Badami";"Cashier";10695;146293.66;"2019-10-10"
15137;"Fitan Raval";"Officer";30723;31269.12;"2024-02-18"
15138;"Divya Ramachandran";"Manager";22433;117547.42;"2024-01-25"
15139;"Imaran Roy";"Cashier";36332;44197.13;"2021-05-23"
15140;"Sachi Jani";"Manager";16709;102884.52;"2023-06-02"
15141;"Panini Bhalla";"Officer";31754;113961.08;"2020-08-06"
15142;"Varenya Mahal";"Cashier";45985;85520.32;"2023-08-22"
15143;"Kamya Kashyap";"Cashier";444;29185.23;"2020-01-04"
15144;"Bhavani Sabharwal";"Manager";12930;35439.11;"2025-10-31"
15145;"Abeer Goda";"Manager";48918;123297.11;"2022-02-06"
15146;"Atharv Chaudhuri";"Officer";6054;80915.41;"2024-03-19"
15147;"Avi Som";"Officer";11671;121646.97;"2019-11-28"
15148;"Bachittar Mammen";"Cashier";40028;62968.65;"2020-05-11"
15149;"Yatan Basak";"Officer";27483;57996.05;"2025-10-11"
15150;"Owen Sahota";"Manager";39979;58810.09;"2022-08-09"
15151;"Raksha Sachdev";"Cashier";33165;141525.46;"2018-01-26"
15152;"Maya Bansal";"Clerk";23783;34410.41;"2023-04-29"
15153;"Laksh Deol";"Manager";5424;26252.79;"2020-12-23"
15154;"Ria Oza";"Officer";15231;51531.47;"2023-09-23"
15155;"Mohammed Nagarajan";"Clerk";9498;80383.34;"2025-02-14"
15156;"Pranit Lall";"Officer";45703;119973.9;"2019-09-21"
15157;"Peter Hans";"Manager";34833;65921.73;"2024-04-07"
15158;"Panini Ramakrishnan";"Cashier";44499;45678.08;"2023-05-04"
15159;"Aarav Sastry";"Clerk";15388;102125.17;"2017-12-16"
15160;"Warjas Mital";"Cashier";48589;71341.37;"2025-06-14"
15161;"Jalsa Dyal";"Clerk";45491;59782.2;"2024-06-14"
15162;"Udarsh Wadhwa";"Clerk";5991;55130.22;"2020-06-16"
15163;"Ansh Khare";"Manager";7681;40089.37;"2019-06-18"
15164;"Ijaya Deol";"Cashier";31280;75674.98;"2020-01-02"
15165;"Jack Swamy";"Cashier";6531;109025.05;"2024-05-25"
15166;"Upkaar Virk";"Cashier";6728;51340.13;"2025-04-26"
15167;"Qadim Kibe";"Cashier";24145;125748.08;"2019-10-24"
15168;"Ranbir Loyal";"Clerk";10296;138207.74;"2019-10-07"
15169;"Nihal Sridhar";"Clerk";30839;70201.98;"2020-05-05"
15170;"Suhani Seth";"Clerk";39964;86871.45;"2021-02-20"
15171;"Aarna Barman";"Manager";30334;64952.06;"2025-04-25"
15172;"Prisha Hora";"Clerk";20957;43706.68;"2021-05-16"
15173;"Yauvani Vala";"Clerk";9648;59845.01;"2023-05-02"
15174;"Aarav Palla";"Cashier";45788;43093.14;"2024-01-28"
15175;"Shravya Dass";"Clerk";37286;68679.38;"2018-11-23"
15176;"Jatin Dara";"Officer";37756;135731.0;"2019-01-27"
15177;"Omkaar Sangha";"Cashier";28651;45722.56;"2020-07-20"
15178;"Lekha Ratti";"Manager";32168;49659.78;"2020-05-09"
15179;"Charita Mitter";"Clerk";24497;27375.63;"2024-02-03"
15180;"Arunima Butala";"Officer";46496;57378.56;"2022-06-12"
15181;"Ishani Mahajan";"Cashier";21370;115053.92;"2019-01-12"
15182;"Yasti Prakash";"Manager";19977;122740.7;"2023-05-03"
15183;"Balhaar Chhabra";"Clerk";40181;136539.48;"2025-05-14"
15184;"Nilima Roy";"Manager";31186;132239.9;"2019-02-12"
15185;"Qasim Buch";"Clerk";34039;72380.32;"2024-05-09"
15186;"Zaitra Behl";"Cashier";48148;68412.37;"2020-09-27"
15187;"Mekhala Bail";"Officer";49054;47462.47;"2019-01-24"
15188;"Megha Parmar";"Clerk";48008;118644.27;"2018-09-17"
15189;"Ekalinga Lad";"Manager";28035;134581.19;"2021-09-27"
15190;"Ayaan Doctor";"Clerk";41291;104974.33;"2019-11-15"
15191;"Nisha Brahmbhatt";"Officer";47445;52198.22;"2023-02-14"
15192;"Bachittar Sur";"Manager";34314;32560.93;"2020-08-04"
15193;"Darsh Gill";"Cashier";35291;41622.36;"2025-02-23"
15194;"David Kala";"Clerk";27399;42950.68;"2022-02-19"
15195;"Yutika Pandya";"Clerk";46317;108049.12;"2022-12-17"
15196;"Ronith Jani";"Officer";30159;71659.45;"2024-03-16"
15197;"Wyatt Talwar";"Manager";4163;35544.64;"2019-12-26"
15198;"Shravya Tella";"Clerk";8892;104488.83;"2023-03-23"
15199;"Ishwar Chander";"Officer";48973;28056.91;"2025-05-16"
15200;"Raagini Dasgupta";"Clerk";19710;120872.19;"2021-08-27"
15201;"Adya Agrawal";"Cashier";29087;84599.92;"2023-04-19"
15202;"Vihaan Sahota";"Cashier";49619;72466.19;"2020-09-28"
15203;"Teerth Magar";"Officer";13864;117013.8;"2019-03-19"
15204;"Aryan Bali";"Manager";15491;148405.77;"2024-10-05"
15205;"Aashi Bhalla";"Officer";518;90626.71;"2018-04-12"
15206;"Kala Shere";"Cashier";16265;88234.69;"2019-04-03"
15207;"Atharv Pandya";"Manager";11524;113056.83;"2020-10-13"
15208;"Chaitanya Bobal";"Clerk";43186;133610.38;"2023-09-10"
15209;"Nakul Bala";"Officer";21634;81612.61;"2023-11-24"
15210;"Ryan Mutti";"Cashier";12797;119933.34;"2020-03-30"
15211;"Tara Banerjee";"Officer";49786;73615.14;"2022-06-19"
15212;"Vedant Batta";"Cashier";21770;39221.57;"2023-05-21"
15213;"Hemani Varkey";"Cashier";25130;44335.89;"2018-04-30"
15214;"Indrajit Barad";"Clerk";10040;26503.09;"2023-09-08"
15215;"Banjeet Barad";"Clerk";18392;121451.31;"2021-03-22"
15216;"Osha Sheth";"Cashier";44343;58603.45;"2024-08-19"
15217;"Nicholas Raju";"Clerk";38541;95722.17;"2020-06-25"
15218;"Matthew Sandal";"Officer";7997;51212.39;"2023-04-24"
15219;"Orinder Sankaran";"Manager";29332;34396.47;"2019-05-18"
15220;"Ijaya Comar";"Officer";2908;139478.53;"2018-10-09"
15221;"Gopal Ram";"Officer";37376;99077.67;"2023-06-24"
15222;"Aryan Zachariah";"Clerk";39664;99853.08;"2018-05-20"
15223;"Bakhshi Sagar";"Cashier";4866;29617.32;"2019-07-23"
15224;"Ekalinga Arora";"Officer";43125;131113.84;"2023-05-20"
15225;"Akshay Kumar";"Clerk";33994;115055.23;"2018-12-23"
15226;"Adweta Lad";"Clerk";4628;72641.73;"2025-12-04"
15227;"Pallavi Kulkarni";"Officer";965;63266.11;"2025-10-05"
15228;"Wridesh Sankar";"Clerk";31769;88355.98;"2022-10-25"
15229;"Lohit Oak";"Officer";6935;118775.02;"2022-02-22"
15230;"Udant Contractor";"Clerk";27625;106366.06;"2024-08-14"
15231;"Diya Palan";"Manager";23613;72075.49;"2025-09-19"
15232;"Ridhi Jhaveri";"Cashier";42687;144183.04;"2024-01-05"
15233;"Anika Acharya";"Officer";11548;64497.31;"2023-02-10"
15234;"Netra Varkey";"Manager";44996;97658.81;"2023-03-29"
15235;"Yutika Puri";"Cashier";4805;42521.41;"2024-06-09"
15236;"Vivaan Kar";"Cashier";11018;93389.55;"2020-03-23"
15237;"Caleb Sundaram";"Manager";44392;145776.17;"2019-12-16"
15238;"Kai Dugar";"Officer";49973;28881.53;"2020-09-22"
15239;"Vritti Nair";"Manager";6014;135549.48;"2018-08-14"
15240;"Vyanjana Khare";"Manager";30173;37432.78;"2020-02-27"
15241;"Varsha Rout";"Clerk";13392;112998.8;"2024-11-10"
15242;"Dayamai Ganguly";"Manager";16023;122494.61;"2025-02-11"
15243;"Jeremiah Borde";"Officer";33512;28668.18;"2021-06-30"
15244;"Darsh Nadig";"Cashier";36593;107793.12;"2022-01-21"
15245;"Advika Gulati";"Cashier";17110;122756.61;"2022-06-13"
15246;"Sathvik Agate";"Cashier";13725;125277.29;"2025-04-21"
15247;"Charles Sangha";"Officer";8804;122446.43;"2024-12-11"
15248;"Laksh Madan";"Clerk";11390;78941.7;"2018-02-11"
15249;"Lakshit Bhatti";"Officer";32492;131709.78;"2018-07-30"
15250;"Caleb Gala";"Clerk";36640;122667.31;"2022-04-06"
15251;"Ekavir Gala";"Clerk";4762;114387.91;"2024-01-23"
15252;"Manthan Murthy";"Manager";44824;140279.37;"2018-05-07"
15253;"Sanya Naidu";"Manager";19952;54116.88;"2022-07-05"
15254;"Udarsh Bera";"Cashier";45773;55086.35;"2025-04-29"
15255;"Vedhika Anne";"Officer";37356;146070.5;"2021-11-16"
15256;"Tanay Banik";"Cashier";24629;89076.71;"2022-04-23"
15257;"Rayaan Samra";"Cashier";11573;39655.61;"2022-09-28"
15258;"Imaran Bava";"Manager";36448;119905.28;"2019-08-30"
15259;"Irya Gala";"Manager";4307;126341.88;"2025-06-14"
15260;"Isaiah Subramanian";"Officer";18303;82831.61;"2020-08-14"
15261;"Radha Pingle";"Manager";46754;144208.24;"2018-09-19"
15262;"Udarsh Gupta";"Clerk";6868;40380.33;"2019-09-06"
15263;"Atharv Mohanty";"Officer";23384;102389.67;"2023-09-24"
15264;"Anthony Nadig";"Officer";20262;73456.07;"2021-05-20"
15265;"Tanmayi Grover";"Clerk";3753;41393.16;"2019-07-07"
15266;"Anusha Dani";"Clerk";7006;41616.39;"2018-10-11"
15267;"Tejas Nair";"Officer";34592;39165.83;"2019-01-17"
15268;"Mason Shah";"Manager";20213;47216.72;"2021-10-10"
15269;"Tripti Lanka";"Clerk";9212;86741.25;"2024-09-24"
15270;"Rachit Sani";"Cashier";34465;93055.47;"2023-11-16"
15271;"Hemal Keer";"Manager";5201;91632.8;"2025-03-05"
15272;"Faris Deo";"Clerk";1585;76813.13;"2020-01-08"
15273;"Kashvi Banik";"Manager";17152;39543.57;"2018-06-10"
15274;"Liam Majumdar";"Cashier";8539;133186.58;"2025-01-08"
15275;"Saksham Khurana";"Clerk";25969;36178.85;"2022-09-05"
15276;"Janya Om";"Manager";635;96849.36;"2020-01-26"
15277;"Osha Nanda";"Clerk";6349;141773.26;"2018-04-29"
15278;"Nisha Sachar";"Manager";4552;82460.46;"2025-04-02"
15279;"Zarna Manda";"Clerk";49660;65481.76;"2021-04-01"
15280;"Wridesh Manda";"Clerk";26015;133430.15;"2025-04-20"
15281;"Chasmum Mani";"Clerk";10231;49371.04;"2018-01-24"
15282;"Janani Hari";"Manager";4926;51916.14;"2018-03-25"
15283;"Gopal Panchal";"Officer";2097;47078.37;"2018-08-20"
15284;"Lohit Sankaran";"Manager";39109;63967.01;"2020-10-09"
15285;"Garima Bahl";"Manager";49517;59656.09;"2024-03-27"
15286;"Girish Bhatti";"Officer";5398;133163.27;"2021-02-23"
15287;"Onkar Kalita";"Clerk";26410;29481.84;"2018-01-02"
15288;"Manan Agrawal";"Officer";32463;42853.21;"2025-08-04"
15289;"Zinal Dua";"Officer";10271;29540.84;"2018-11-05"
15290;"Tanay Bhatti";"Cashier";23886;31070.7;"2025-07-04"
15291;"Advay Sha";"Manager";28437;116977.64;"2020-05-16"
15292;"Gavin Narayanan";"Clerk";45213;110649.63;"2023-03-20"
15293;"Michael Raman";"Cashier";14988;55122.19;"2023-12-05"
15294;"Eesha Mody";"Clerk";23752;28402.8;"2023-06-27"
15295;"Anmol Devan";"Officer";46548;48436.7;"2019-02-03"
15296;"Pallavi Mann";"Clerk";21330;146766.73;"2024-05-13"
15297;"Onveer Deep";"Manager";20468;130385.37;"2018-03-31"
15298;"Chaaya Ahluwalia";"Cashier";24764;142295.17;"2018-04-14"
15299;"Leena Rattan";"Officer";16008;29436.94;"2020-06-06"
15300;"Ira Sachar";"Cashier";43617;34327.28;"2020-09-05"
15301;"Wridesh Hegde";"Cashier";6587;50867.53;"2018-09-09"
15302;"Vedika Sundaram";"Clerk";1922;98960.26;"2022-02-21"
15303;"Ishanvi Brar";"Officer";13305;31888.77;"2019-02-26"
15304;"Ranveer Lala";"Clerk";19230;146933.01;"2020-02-03"
15305;"Tripti Minhas";"Officer";20277;36670.43;"2020-11-08"
15306;"Panini Kari";"Clerk";22150;95882.9;"2019-04-25"
15307;"Chatura Shroff";"Officer";27190;67179.25;"2019-04-20"
15308;"Frederick Morar";"Clerk";36928;31235.97;"2021-03-24"
15309;"Frado Sidhu";"Officer";14765;107616.93;"2025-03-08"
15310;"Priya Bera";"Cashier";31492;59743.8;"2021-12-01"
15311;"Maanas Zachariah";"Clerk";39651;37647.4;"2024-05-11"
15312;"Dipta Kari";"Cashier";33055;27429.11;"2025-06-05"
15313;"Hemang Saran";"Manager";1814;124425.98;"2023-04-06"
15314;"Xavier Ray";"Cashier";6683;73981.04;"2023-11-05"
15315;"Tanmayi Mistry";"Officer";31991;70072.47;"2023-05-22"
15316;"Jagdish Bajwa";"Manager";46752;63760.01;"2020-10-30"
15317;"Faras Dua";"Clerk";42493;40159.63;"2019-09-12"
15318;"Christopher Venkatesh";"Officer";23772;25679.9;"2022-03-13"
15319;"Shivansh Bath";"Manager";14756;97193.17;"2023-05-25"
15320;"Brijesh Nadig";"Cashier";23643;88858.91;"2025-06-30"
15321;"Udarsh Choudhury";"Cashier";25462;132543.5;"2019-08-05"
15322;"Kamya Mangal";"Cashier";42129;45167.08;"2018-01-25"
15323;"Watika Pillay";"Manager";32900;38193.86;"2023-04-25"
15324;"Zarna Mandal";"Manager";9205;51701.11;"2025-04-20"
15325;"Barkha Chanda";"Manager";6221;71912.78;"2025-10-08"
15326;"Kalpit Dayal";"Cashier";6892;100005.86;"2023-08-20"
15327;"Bhavna Sankar";"Manager";26606;118016.18;"2018-12-15"
15328;"Jackson Bajaj";"Manager";31891;120704.62;"2022-02-13"
15329;"Jagdish Merchant";"Manager";29914;146129.46;"2024-10-01"
15330;"Nicholas Bandi";"Manager";48692;97296.16;"2021-04-20"
15331;"Anya Borah";"Clerk";25552;126844.38;"2021-03-13"
15332;"Ria Dhaliwal";"Officer";31010;104249.71;"2020-07-05"
15333;"Bimala Tara";"Manager";18388;75155.21;"2019-06-28"
15334;"Oni Arora";"Officer";42435;44936.24;"2020-03-24"
15335;"Sudiksha Saraf";"Clerk";44148;104671.67;"2018-04-20"
15336;"Anusha Virk";"Cashier";12864;116671.07;"2023-08-09"
15337;"Aayush Rana";"Officer";22661;78121.99;"2024-12-29"
15338;"Bhavna Gala";"Officer";10792;26269.75;"2020-06-07"
15339;"Azaan Vohra";"Manager";16849;130664.56;"2022-12-17"
15340;"Jeevika Pandey";"Officer";5265;136220.8;"2019-07-19"
15341;"Ekantika Varty";"Clerk";25131;122874.35;"2023-01-06"
15342;"Reva Sridhar";"Cashier";14909;60538.17;"2025-02-04"
15343;"Keya Dora";"Officer";49289;61919.28;"2020-04-03"
15344;"Anmol Rana";"Cashier";19102;123149.37;"2021-06-14"
15345;"Krishna Chana";"Officer";7537;110778.5;"2022-09-20"
15346;"Jackson Khanna";"Officer";19362;67139.47;"2021-08-01"
15347;"Teerth Rout";"Manager";19438;70415.99;"2018-05-18"
15348;"Patrick Bir";"Cashier";23274;26915.7;"2025-08-28"
15349;"Radhika Mody";"Manager";3260;43143.42;"2019-10-25"
15350;"Aarush Mody";"Manager";27954;114862.39;"2021-12-23"
15351;"Turvi Gulati";"Cashier";19990;83808.87;"2023-07-12"
15352;"Ansh Yohannan";"Cashier";27835;138908.91;"2017-12-29"
15353;"Patrick Nayar";"Cashier";8863;126431.31;"2018-10-04"
15354;"Vrishti Viswanathan";"Clerk";38896;56775.78;"2022-01-06"
15355;"Balhaar Hans";"Officer";41235;36604.5;"2019-01-06"
15356;"Arunima Tailor";"Manager";37061;90088.48;"2020-06-25"
15357;"Ekalinga Sama";"Clerk";17110;65425.2;"2019-11-12"
15358;"Baghyawati Varkey";"Manager";17310;113720.72;"2021-06-05"
15359;"Onveer Bhasin";"Cashier";28964;30150.61;"2019-06-05"
15360;"Madhav Desai";"Clerk";27417;25753.83;"2019-08-20"
15361;"Oni Sen";"Cashier";7363;86498.04;"2018-02-19"
15362;"Champak Chhabra";"Officer";836;45926.07;"2020-08-18"
15363;"Nilima Khatri";"Cashier";11128;66953.27;"2024-08-23"
15364;"Bhavya Butala";"Clerk";43303;107302.39;"2019-09-12"
15365;"Bishakha Bawa";"Clerk";16686;117875.34;"2020-10-06"
15366;"Theodore Kuruvilla";"Officer";27608;48309.4;"2024-10-21"
15367;"Hritik Sandhu";"Clerk";35782;28520.61;"2018-11-15"
15368;"Jeet Savant";"Cashier";19607;140763.14;"2018-01-20"
15369;"Samarth Shah";"Officer";24247;58237.93;"2020-02-24"
15370;"Daksh Sridhar";"Manager";6306;73545.97;"2018-04-05"
15371;"Kashvi Nazareth";"Officer";40243;29521.52;"2020-05-19"
15372;"Utkarsh Dubey";"Cashier";36338;45590.4;"2021-10-19"
15373;"Yachana Dash";"Manager";29204;48491.03;"2018-05-17"
15374;"Yagnesh Behl";"Clerk";13847;119392.82;"2024-08-20"
15375;"Bhavya Basu";"Officer";40530;103823.05;"2024-11-28"
15376;"Ayush Bhatti";"Manager";1724;120105.05;"2021-02-20"
15377;"Chasmum Atwal";"Clerk";38342;77910.6;"2024-09-18"
15378;"Adweta Luthra";"Cashier";28448;144027.9;"2023-12-19"
15379;"Lucky Shroff";"Clerk";3992;122680.14;"2020-12-24"
15380;"Dhruv Agrawal";"Officer";18671;73307.95;"2020-03-27"
15381;"Chakrika Chahal";"Officer";31426;72002.96;"2018-08-25"
15382;"Raagini Deshmukh";"Officer";36373;127074.45;"2019-03-06"
15383;"Chakrika Wagle";"Officer";11114;66361.73;"2021-08-15"
15384;"Arin Khanna";"Manager";36378;57685.43;"2024-05-12"
15385;"Dalbir Nayar";"Cashier";3800;118084.86;"2020-02-04"
15386;"Pranav Modi";"Manager";42518;133366.4;"2021-02-28"
15387;"Upma Kohli";"Cashier";16241;124286.8;"2025-10-10"
15388;"Ojas Samra";"Clerk";23343;83563.39;"2018-09-17"
15389;"Oliver Dua";"Manager";38019;97368.93;"2023-04-16"
15390;"Aishani Thakkar";"Clerk";33728;78991.21;"2019-05-31"
15391;"Jyoti Suresh";"Manager";9454;90120.88;"2023-07-16"
15392;"Joshua Gopal";"Cashier";7017;56360.54;"2020-06-01"
15393;"Bina Dhaliwal";"Clerk";21125;110434.76;"2020-02-16"
15394;"Yuvraj Choudhary";"Clerk";735;55764.36;"2020-08-21"
15395;"Ishaan Tella";"Officer";22109;129110.1;"2023-05-13"
15396;"Charvi Varkey";"Manager";35175;120319.16;"2022-09-05"
15397;"Michael Raj";"Manager";36884;123956.95;"2017-12-24"
15398;"Patrick Bose";"Manager";22865;48209.55;"2021-07-31"
15399;"Umang Varkey";"Clerk";39632;121421.33;"2019-05-27"
15400;"Omya Bhandari";"Manager";22208;49345.22;"2022-06-19"
15401;"Timothy Balay";"Officer";32047;52414.22;"2022-02-25"
15402;"Qasim Kumer";"Manager";48101;108843.02;"2022-03-01"
15403;"Gaurang Dasgupta";"Clerk";3479;53374.63;"2018-10-01"
15404;"Elijah Mangat";"Cashier";1217;38075.43;"2019-11-13"
15405;"Krishna Bose";"Officer";41770;84344.54;"2025-10-08"
15406;"Isaac Madan";"Officer";38829;42790.05;"2024-05-26"
15407;"Arunima Sharma";"Manager";38121;133133.23;"2021-12-28"
15408;"Ojas Kale";"Manager";48134;27172.23;"2025-03-08"
15409;"Wakeeta Mohanty";"Manager";32087;135143.84;"2020-08-17"
15410;"Anirudh Shan";"Officer";2295;100234.6;"2022-09-27"
15411;"Gagan Tak";"Officer";19218;146444.53;"2024-08-04"
15412;"Manya Srinivasan";"Cashier";22830;142025.84;"2022-06-28"
15413;"Jackson Chatterjee";"Cashier";1606;131207.75;"2021-10-09"
15414;"Arin Dugar";"Manager";20278;55904.21;"2022-08-21"
15415;"Faraj Tripathi";"Officer";28442;83853.04;"2024-12-13"
15416;"Tamanna Babu";"Cashier";16102;39555.79;"2024-03-06"
15417;"Samarth Jhaveri";"Cashier";48832;125123.15;"2024-10-08"
15418;"Ganga Patil";"Officer";32463;78076.33;"2023-12-24"
15419;"Agastya Aurora";"Cashier";39287;139337.04;"2022-01-19"
15420;"Hritik Bala";"Clerk";36910;72141.66;"2022-04-08"
15421;"Nilima Kumar";"Officer";14850;45508.11;"2023-04-13"
15422;"Zehaan Sachdeva";"Officer";14316;45924.89;"2022-12-10"
15423;"Yash Mahajan";"Cashier";14966;86128.42;"2022-11-29"
15424;"Varsha Misra";"Manager";12495;109548.69;"2020-07-20"
15425;"Amol Gopal";"Manager";37420;108347.04;"2025-02-15"
15426;"Bhanumati Oak";"Manager";21396;76133.83;"2021-12-22"
15427;"Max Madan";"Cashier";44777;125719.47;"2024-10-25"
15428;"Kiaan Parikh";"Manager";17404;32861.41;"2024-01-01"
15429;"Vidhi Som";"Clerk";20198;48899.16;"2021-07-30"
15430;"Veda Ramesh";"Officer";26030;89795.42;"2024-08-06"
15431;"Vidhi Zachariah";"Clerk";9851;143665.6;"2021-12-04"
15432;"Chaaya Hegde";"Officer";25209;126332.46;"2022-09-18"
15433;"Indira Sankaran";"Manager";42005;104133.14;"2018-02-17"
15434;"Zashil Kapur";"Officer";2189;141575.92;"2021-12-28"
15435;"Manya Palla";"Manager";38209;37909.29;"2021-04-28"
15436;"Hema Prabhakar";"Manager";10496;110088.52;"2025-01-04"
15437;"Madhavi Datta";"Clerk";15581;78470.0;"2020-01-28"
15438;"Chameli Anand";"Clerk";28930;56294.08;"2020-02-08"
15439;"Chameli Dey";"Clerk";30311;56172.97;"2020-04-25"
15440;"Bhavini Dutt";"Manager";4416;52231.85;"2023-08-05"
15441;"Warjas Pai";"Manager";34442;149412.48;"2021-03-08"
15442;"Upma Bedi";"Clerk";18825;34383.86;"2020-05-04"
15443;"Naksh Rai";"Cashier";44169;85193.3;"2019-08-25"
15444;"Harshil Sarna";"Manager";28669;118701.44;"2020-04-07"
15445;"Osha Vyas";"Clerk";27136;40541.9;"2024-04-08"
15446;"Jack Padmanabhan";"Manager";48526;149850.9;"2025-06-19"
15447;"Anjali Choudhury";"Officer";25019;140650.19;"2018-09-19"
15448;"Zansi Tailor";"Clerk";1650;80654.28;"2021-10-22"
15449;"Udarsh Sarin";"Cashier";30230;92334.71;"2017-12-19"
15450;"Triya Wali";"Clerk";48037;67976.19;"2023-01-22"
15451;"Alka Chada";"Manager";18388;128102.07;"2018-02-19"
15452;"Anmol Madan";"Cashier";22872;124187.69;"2019-11-28"
15453;"Alka Kade";"Officer";20010;81508.05;"2019-03-02"
15454;"Maya Keer";"Clerk";4209;106488.4;"2024-09-23"
15455;"Jack Chaudhry";"Officer";33545;91724.0;"2018-01-12"
15456;"Chatresh Singhal";"Clerk";26511;75302.94;"2024-10-20"
15457;"Chasmum Kala";"Officer";41753;115769.09;"2019-03-08"
15458;"Vasana Nazareth";"Manager";35746;133522.13;"2020-04-15"
15459;"Leena Tripathi";"Cashier";14654;93602.36;"2025-10-31"
15460;"Peter Shetty";"Manager";8165;62276.65;"2024-01-16"
15461;"Oeshi Mittal";"Cashier";31059;88387.81;"2024-06-30"
15462;"Pooja Mutti";"Manager";26516;71690.29;"2020-08-27"
15463;"Zayyan Goel";"Officer";641;89885.29;"2023-02-10"
15464;"Ladli Balakrishnan";"Manager";44422;124025.39;"2023-05-20"
15465;"Wakeeta Bhandari";"Cashier";4492;88531.93;"2022-04-22"
15466;"Kalpit Kashyap";"Manager";49222;143734.11;"2023-03-24"
15467;"Chasmum Barad";"Clerk";18436;60541.6;"2018-11-28"
15468;"Charvi Goda";"Officer";46898;48072.91;"2025-10-06"
15469;"Balhaar Bhatnagar";"Clerk";28327;33200.25;"2023-12-12"
15470;"Sai Bhatti";"Clerk";17191;111560.19;"2018-04-05"
15471;"Nandini Tara";"Manager";35725;82188.94;"2020-08-08"
15472;"Dominic Chacko";"Officer";13214;34774.06;"2019-06-12"
15473;"Owen Oak";"Clerk";45191;36711.09;"2023-10-31"
15474;"Radhika Menon";"Manager";12451;81427.89;"2020-01-03"
15475;"Garima Gupta";"Clerk";9943;98684.05;"2025-09-01"
15476;"Dhruv Shankar";"Clerk";34086;118053.25;"2020-03-31"
15477;"Sai Ramakrishnan";"Manager";20024;67420.36;"2021-09-17"
