"card_id";"customer_id";"card_type";"card_number";"expiry_date";"cvv"
15571;39019;"Credit";"377370210791549";"2029-01-14";"935"
15572;22025;"Credit";"4374029232469436";"2030-09-15";"725"
15573;49830;"Debit";"4660322786168";"2027-05-02";"506"
15574;45314;"Credit";"180031312962894";"2030-04-27";"225"
15575;49194;"Credit";"213142707637594";"2027-09-28";"605"
15576;17452;"Debit";"3579324799011167";"2027-02-03";"378"
15577;43637;"Debit";"3563903008397638";"2026-04-01";"456"
15578;30790;"Credit";"213189975287834";"2027-04-12";"379"
15579;47083;"Credit";"4382494027670300007";"2030-05-11";"728"
15580;23339;"Debit";"3564025209336881";"2028-08-15";"898"
15581;47386;"Debit";"6011006375524825";"2027-05-23";"368"
15582;9333;"Credit";"4523613547770672224";"2026-08-08";"937"
15583;37713;"Credit";"4078318932297984";"2027-06-22";"453"
15584;8700;"Debit";"5219627375977580";"2025-12-25";"580"
15585;22695;"Credit";"4957072342790";"2028-02-26";"808"
15586;1680;"Debit";"3568731721271037";"2025-12-27";"380"
15587;12857;"Credit";"4142563857655543252";"2029-08-17";"442"
15588;23376;"Debit";"676342019202";"2030-01-06";"130"
15589;15696;"Debit";"6011553616229219";"2027-12-22";"965"
15590;34371;"Credit";"3544196139577400";"2027-10-31";"382"
15591;27887;"Credit";"3507037856364967";"2026-04-13";"580"
15592;25174;"Credit";"6528109634749682";"2028-11-17";"874"
15593;4271;"Credit";"30404628616508";"2029-02-24";"402"
15594;10672;"Credit";"180047423992950";"2030-05-05";"941"
15595;26379;"Credit";"30489241827822";"2029-01-12";"267"
15596;13645;"Credit";"4852462901350283";"2026-03-07";"366"
15597;32024;"Debit";"3549371449617254";"2030-05-29";"910"
15598;25235;"Credit";"4890636431790597";"2029-10-13";"761"
15599;44557;"Credit";"213147040407209";"2026-05-24";"552"
15600;33964;"Debit";"5537891268737601";"2029-01-08";"594"
15601;7926;"Debit";"4678319584610";"2028-12-08";"993"
15602;31112;"Credit";"4349707518233319";"2029-01-18";"693"
15603;43749;"Credit";"4190286206755";"2027-05-16";"424"
15604;26017;"Debit";"180013795380984";"2030-11-15";"783"
15605;3885;"Credit";"4518676255687";"2028-08-15";"280"
15606;21638;"Debit";"376837100777730";"2029-06-17";"266"
15607;32788;"Debit";"4066858342191155809";"2030-03-11";"640"
15608;7116;"Debit";"213120105545650";"2030-08-13";"623"
15609;27113;"Credit";"4841320170659400";"2030-09-21";"982"
15610;39971;"Debit";"502040615150";"2030-10-28";"782"
15611;4374;"Debit";"4295957605393062";"2029-03-03";"758"
15612;28520;"Credit";"30405809782886";"2027-05-19";"618"
15613;5310;"Credit";"371490667135705";"2026-04-10";"447"
15614;45552;"Debit";"5511819998992618";"2030-02-08";"160"
15615;6327;"Debit";"3588378611600820";"2028-06-25";"748"
15616;33410;"Credit";"3527172615348641";"2029-10-19";"840"
15617;3744;"Debit";"4350246393089864";"2029-02-04";"635"
15618;23342;"Credit";"4833468163316";"2028-12-23";"302"
15619;25640;"Credit";"6576453030940128";"2027-06-05";"700"
15620;34280;"Credit";"371680523480515";"2027-02-04";"611"
15621;24558;"Credit";"30304179904701";"2027-10-04";"932"
15622;6724;"Credit";"4595358742034";"2027-05-30";"724"
15623;33437;"Credit";"4124591905942893";"2027-06-27";"479"
15624;7620;"Credit";"2253034607971974";"2027-09-28";"399"
15625;15921;"Debit";"4631375418843";"2027-01-09";"942"
15626;36510;"Debit";"30558126297549";"2026-07-27";"887"
15627;43570;"Credit";"4436331775204360";"2030-01-29";"241"
15628;4165;"Credit";"3528894128900720";"2025-12-26";"312"
15629;47724;"Debit";"3535909991667189";"2029-12-24";"314"
15630;35779;"Debit";"213120381824209";"2029-01-01";"968"
15631;25019;"Credit";"4687063144988516";"2026-01-31";"705"
15632;9927;"Debit";"180053625870556";"2028-03-12";"665"
15633;48445;"Debit";"6011039672091024";"2026-06-12";"557"
15634;40466;"Credit";"676117434131";"2028-07-05";"127"
15635;26328;"Credit";"4405762184514337";"2030-11-22";"708"
15636;28507;"Debit";"6011171719835939";"2029-04-04";"487"
15637;4285;"Credit";"4461721642346";"2026-04-03";"297"
15638;62;"Debit";"379334339205755";"2026-01-31";"817"
15639;27077;"Credit";"3571700866814609";"2026-08-28";"389"
15640;11252;"Credit";"213153856664040";"2029-07-26";"444"
15641;31022;"Credit";"4593755979224975021";"2028-11-07";"492"
15642;32307;"Debit";"3549281339620617";"2028-07-02";"702"
15643;47375;"Credit";"4632246219275218796";"2028-03-06";"523"
15644;8695;"Credit";"4357385511460129";"2029-12-29";"417"
15645;3548;"Debit";"4325672975171";"2027-02-11";"297"
15646;12828;"Debit";"4215865356695";"2026-11-06";"752"
15647;4857;"Credit";"3598828932560952";"2028-08-19";"809"
15648;31742;"Credit";"3543368814984745";"2029-06-20";"500"
15649;12691;"Debit";"4464185221938";"2029-09-06";"141"
15650;46489;"Debit";"3574517866000360";"2027-01-14";"966"
15651;7575;"Credit";"349416950135267";"2026-04-04";"449"
15652;18644;"Debit";"4239317473133414";"2029-12-04";"216"
15653;35295;"Credit";"060490428400";"2029-04-26";"821"
15654;21489;"Credit";"5464577547338108";"2028-10-30";"190"
15655;41704;"Credit";"4374732114429936429";"2030-02-13";"941"
15656;9748;"Debit";"6011311523417256";"2027-08-07";"758"
15657;25873;"Debit";"2258500428665024";"2027-05-16";"603"
15658;38133;"Credit";"213134125434373";"2029-06-21";"294"
15659;48185;"Debit";"4444418987547";"2027-10-26";"614"
15660;42866;"Credit";"4387082635051595";"2026-02-12";"701"
15661;11094;"Credit";"676279150616";"2027-10-05";"505"
15662;34752;"Credit";"213130929711248";"2027-06-17";"535"
15663;47902;"Credit";"4967059440473659";"2027-08-20";"714"
15664;37431;"Credit";"30095392508994";"2025-12-12";"672"
15665;12848;"Credit";"375164467722055";"2027-11-02";"147"
15666;31824;"Debit";"3584211292491355";"2027-08-24";"157"
15667;1799;"Debit";"30045741378185";"2028-04-18";"218"
15668;33911;"Debit";"349627502902794";"2029-12-11";"971"
15669;2340;"Credit";"213151059863625";"2029-11-19";"405"
15670;39160;"Credit";"213114576882627";"2030-02-16";"543"
15671;380;"Credit";"4801048107865042";"2029-07-30";"585"
15672;1896;"Credit";"30435652383060";"2027-05-25";"109"
15673;34243;"Credit";"4663204685132001";"2029-05-06";"377"
15674;33632;"Credit";"30380667681431";"2027-11-02";"887"
15675;11969;"Debit";"6011091338757126";"2030-03-09";"114"
15676;13971;"Credit";"4304322104386092";"2026-07-11";"137"
15677;47554;"Debit";"180097690618994";"2026-01-05";"995"
15678;33369;"Debit";"3599362761211056";"2026-05-26";"818"
15679;46653;"Credit";"6544034577770067";"2026-08-29";"642"
15680;34913;"Debit";"213173398773455";"2026-08-30";"505"
15681;35120;"Debit";"4314405928332786";"2026-06-14";"455"
15682;20547;"Debit";"3520883986896763";"2029-04-03";"968"
15683;30836;"Debit";"4603552436104";"2026-10-27";"467"
15684;49410;"Debit";"4009125029132378";"2026-03-21";"644"
15685;17707;"Debit";"503833624789";"2030-08-30";"459"
15686;48494;"Credit";"4713485854078731872";"2029-04-21";"631"
15687;43966;"Debit";"4340051157371455";"2027-11-13";"750"
15688;37078;"Credit";"4362471062126120";"2030-03-14";"646"
15689;27419;"Credit";"4199961815186";"2029-09-29";"693"
15690;34725;"Credit";"36283418659637";"2027-07-13";"623"
15691;34215;"Credit";"3571527061649211";"2030-09-04";"429"
15692;35263;"Credit";"4134471900808118";"2027-05-12";"175"
15693;5527;"Credit";"3543107091387697";"2028-04-20";"583"
15694;2432;"Credit";"3539146596171806";"2029-04-06";"744"
15695;1580;"Credit";"2290901004438671";"2027-03-23";"125"
15696;36019;"Credit";"676142301321";"2029-07-06";"226"
15697;13464;"Credit";"639045589400";"2027-10-30";"543"
15698;47957;"Debit";"180087257856509";"2030-07-23";"993"
15699;34164;"Credit";"3560632798272411";"2026-04-18";"117"
15700;17142;"Credit";"213122930750000";"2029-05-22";"506"
15701;32235;"Debit";"180048281263054";"2025-12-15";"789"
15702;19940;"Debit";"3525873739693661";"2026-05-01";"416"
15703;5357;"Debit";"4395189715261";"2028-11-12";"356"
15704;27755;"Credit";"4783283142442927";"2029-01-23";"200"
15705;45698;"Debit";"4745326268956";"2028-05-28";"532"
15706;37686;"Credit";"30583706381000";"2028-11-17";"586"
15707;10195;"Credit";"3512893060372888";"2030-08-20";"634"
15708;3353;"Debit";"38652794551576";"2028-01-21";"484"
15709;11414;"Credit";"3555630439476042";"2030-12-05";"731"
15710;23423;"Debit";"4818878466607598";"2027-04-20";"929"
15711;11751;"Credit";"4485587490083289135";"2029-12-18";"866"
15712;7475;"Debit";"6561001361848555";"2028-12-22";"162"
15713;48852;"Debit";"676144617443";"2026-04-03";"516"
15714;29705;"Credit";"4866948727695062425";"2030-12-06";"383"
15715;19615;"Credit";"4784678116938736";"2026-01-19";"837"
15716;34875;"Debit";"4527192969020230";"2026-08-30";"959"
15717;2549;"Debit";"4440808612935";"2028-08-06";"751"
15718;24105;"Credit";"3547689063273670";"2026-09-05";"301"
15719;31247;"Debit";"30213525628593";"2026-03-16";"462"
15720;10592;"Credit";"4662908400653124238";"2026-11-28";"796"
15721;3930;"Debit";"213109028772665";"2030-07-15";"589"
15722;40180;"Credit";"3585097248659008";"2030-02-13";"202"
15723;42906;"Credit";"676200453147";"2026-10-20";"791"
15724;44729;"Debit";"3548946021361818";"2028-11-22";"147"
15725;39567;"Debit";"567439152057";"2027-03-09";"756"
15726;27675;"Debit";"4774716958842358996";"2030-10-24";"135"
15727;23551;"Credit";"3505196874760473";"2030-10-24";"753"
15728;4306;"Credit";"570782381356";"2028-06-05";"537"
15729;29179;"Debit";"2251990556735318";"2027-02-01";"302"
15730;21043;"Debit";"3549704311690126";"2029-05-04";"412"
15731;27709;"Credit";"376973292770629";"2028-07-10";"904"
15732;48676;"Debit";"4151601534404";"2028-07-06";"364"
15733;25919;"Credit";"4660300217422812";"2026-05-23";"982"
15734;1950;"Debit";"4361538808019909";"2028-03-08";"722"
15735;12390;"Credit";"4468807886051";"2030-06-01";"174"
15736;35646;"Credit";"4153070426992749";"2027-10-09";"356"
15737;7156;"Credit";"378139828610519";"2026-07-18";"990"
15738;21497;"Debit";"6595543715447758";"2026-11-18";"254"
15739;3423;"Credit";"3506239423368486";"2027-05-26";"960"
15740;17792;"Debit";"374695940644649";"2026-01-22";"215"
15741;5702;"Credit";"2708784745072462";"2026-07-14";"653"
15742;44706;"Credit";"30240058894342";"2030-04-09";"720"
15743;45527;"Debit";"180027895610348";"2029-12-18";"827"
15744;34860;"Debit";"180089334401622";"2027-03-23";"918"
15745;37614;"Debit";"675927114883";"2030-05-21";"427"
15746;12528;"Debit";"4550741880014142";"2027-07-25";"708"
15747;23639;"Debit";"36826442939290";"2029-11-06";"976"
15748;15864;"Debit";"5353509399412933";"2030-06-10";"325"
15749;475;"Debit";"6531817883808281";"2026-08-25";"990"
15750;4108;"Credit";"502064194389";"2027-09-25";"311"
15751;27231;"Credit";"3563726395710448";"2028-10-15";"745"
15752;18514;"Debit";"348404107300233";"2027-03-22";"783"
15753;27363;"Credit";"213115414896182";"2029-08-06";"556"
15754;41583;"Debit";"2251665418181964";"2029-05-08";"628"
15755;46577;"Debit";"5512036843809033";"2027-03-03";"608"
15756;44095;"Debit";"6532483841576426";"2030-11-14";"350"
15757;6180;"Debit";"213103459151655";"2027-06-27";"154"
15758;12014;"Credit";"4637618260614443";"2027-04-12";"827"
15759;18593;"Debit";"4036879931004";"2029-07-04";"823"
15760;43251;"Debit";"503809636767";"2027-08-08";"739"
15761;5320;"Credit";"4299479711271645366";"2028-10-05";"292"
15762;45954;"Credit";"4403278955689825042";"2029-08-29";"590"
15763;195;"Debit";"4932130010069";"2028-03-22";"543"
15764;25565;"Debit";"3576488747711104";"2029-02-17";"521"
15765;22577;"Debit";"3525219043565262";"2026-09-22";"866"
15766;43410;"Credit";"2275496713648404";"2028-02-06";"682"
15767;45308;"Credit";"30491478389419";"2027-03-01";"979"
15768;44351;"Credit";"6011711030466250";"2025-12-11";"746"
15769;15351;"Credit";"4166976746165290886";"2029-11-21";"412"
15770;12499;"Credit";"675991264986";"2028-05-08";"292"
15771;40457;"Credit";"30007810128560";"2028-05-25";"384"
15772;31581;"Debit";"371825104292173";"2027-03-24";"391"
15773;6073;"Credit";"4065335731922";"2027-02-08";"302"
15774;39726;"Credit";"3583104150507480";"2026-11-01";"206"
15775;44479;"Credit";"6011419877541058";"2028-03-19";"590"
15776;42613;"Credit";"3535092560912060";"2030-07-26";"565"
15777;7498;"Debit";"2301098501415356";"2030-09-23";"681"
15778;37550;"Credit";"4304544713295325370";"2029-04-19";"781"
15779;21013;"Credit";"4481563506300";"2027-06-19";"776"
15780;18791;"Credit";"3579090925506459";"2029-06-21";"731"
15781;39387;"Credit";"675926687145";"2028-08-08";"216"
15782;20624;"Debit";"4338778207144224848";"2026-08-20";"480"
15783;36217;"Debit";"4337654435455896521";"2029-12-03";"756"
15784;13078;"Credit";"060407994080";"2027-04-24";"613"
15785;21986;"Debit";"213121425597744";"2026-06-18";"748"
15786;49186;"Credit";"6011159310894181";"2030-08-25";"325"
15787;32413;"Debit";"6011200959895947";"2027-02-14";"341"
15788;3528;"Credit";"370749794853204";"2029-06-22";"312"
15789;24948;"Credit";"5324101774168052";"2027-12-18";"431"
15790;2408;"Credit";"3584224928314461";"2029-02-09";"912"
15791;12118;"Debit";"6011255228414342";"2026-09-26";"649"
15792;14344;"Debit";"630409306267";"2028-10-11";"830"
15793;18806;"Credit";"4717515819102044837";"2026-08-19";"801"
15794;32247;"Debit";"3526175966165556";"2030-02-09";"766"
15795;35601;"Debit";"676232007234";"2027-06-11";"541"
15796;27360;"Credit";"180086458614683";"2030-04-15";"562"
15797;3037;"Credit";"3526130698048513";"2028-02-04";"795"
15798;23224;"Credit";"501862856496";"2030-06-25";"636"
15799;13546;"Credit";"372438277641918";"2029-08-31";"152"
15800;27477;"Debit";"6583582510428674";"2030-09-09";"441"
15801;42071;"Debit";"4882862842650218";"2028-12-13";"769"
15802;10009;"Debit";"3504218602432208";"2028-12-26";"558"
15803;43944;"Credit";"2293713112719240";"2029-03-24";"480"
15804;28980;"Debit";"6011419698165897";"2028-07-26";"937"
15805;2023;"Debit";"2292512725588435";"2028-09-13";"975"
15806;37759;"Debit";"4065913457601";"2026-08-20";"275"
15807;47516;"Credit";"575374857168";"2030-04-14";"851"
15808;46393;"Credit";"6011257754889095";"2029-07-19";"996"
15809;33851;"Credit";"213188993972518";"2029-06-08";"950"
15810;38619;"Credit";"6011093988194949";"2026-10-13";"492"
15811;35796;"Debit";"3588170794319132";"2029-10-25";"744"
15812;45288;"Debit";"5413657905109705";"2026-12-04";"522"
15813;34751;"Credit";"180091961042620";"2027-04-27";"293"
15814;8901;"Credit";"349357774286128";"2026-05-25";"834"
15815;10662;"Credit";"4118793337737481";"2026-04-07";"950"
15816;7999;"Credit";"3558751369114622";"2029-05-23";"361"
15817;21533;"Credit";"3517950217455670";"2029-05-09";"177"
15818;27030;"Debit";"4292145422313637";"2027-09-14";"162"
15819;30082;"Debit";"4992252607645420";"2029-03-03";"983"
15820;4209;"Debit";"180042918536859";"2026-12-22";"324"
15821;68;"Credit";"3525182991265493";"2029-12-30";"259"
15822;20992;"Debit";"4664517911961";"2029-07-16";"124"
15823;20793;"Debit";"4780575061711";"2026-01-28";"789"
15824;8833;"Debit";"2262887977453785";"2030-05-10";"341"
15825;21080;"Debit";"36190154759564";"2027-06-25";"521"
15826;44144;"Debit";"4717158974923841";"2027-08-01";"921"
15827;13593;"Debit";"4213528905999439357";"2027-06-11";"939"
15828;34165;"Credit";"3561887408354350";"2030-07-17";"664"
15829;1740;"Debit";"4756172667597";"2027-04-30";"894"
15830;47679;"Credit";"2281629162878633";"2026-05-05";"449"
15831;25490;"Credit";"568148396217";"2028-03-28";"473"
15832;49695;"Credit";"4880165730950619639";"2027-06-18";"458"
15833;48539;"Credit";"213159258892758";"2026-07-31";"308"
15834;42497;"Credit";"4155238680868800";"2030-02-17";"260"
15835;8246;"Credit";"2644014022272750";"2027-02-07";"347"
15836;6674;"Debit";"30378258698418";"2030-02-08";"562"
15837;19741;"Credit";"3524617032403893";"2030-10-27";"331"
15838;17586;"Debit";"6011699158480494";"2030-11-07";"574"
15839;13323;"Debit";"2280974241964173";"2027-05-04";"641"
15840;25027;"Credit";"348271452090168";"2028-11-28";"829"
15841;48576;"Debit";"4933643760427063";"2026-07-11";"155"
15842;41778;"Credit";"4953105016274651005";"2027-07-12";"501"
15843;44698;"Credit";"6540364655197139";"2028-04-12";"612"
15844;21699;"Debit";"180068956736309";"2028-09-13";"204"
15845;6102;"Credit";"6011408623651139";"2029-01-12";"859"
15846;30222;"Debit";"4259102633530773";"2026-11-19";"414"
15847;13072;"Debit";"5503632367419802";"2026-03-19";"982"
15848;22845;"Debit";"36139863264846";"2029-11-07";"561"
15849;12088;"Debit";"4884890354543685";"2028-09-04";"436"
15850;32633;"Debit";"180023964520047";"2026-09-06";"615"
15851;36694;"Debit";"3519356825806247";"2027-01-14";"688"
15852;37978;"Credit";"213130158218394";"2028-05-01";"732"
15853;39179;"Debit";"4896910639829";"2028-05-28";"277"
15854;37272;"Debit";"30372822465032";"2028-06-24";"714"
15855;37733;"Debit";"4978083848070";"2029-01-20";"734"
15856;21463;"Debit";"676372488707";"2030-07-14";"390"
15857;17945;"Credit";"372032328897114";"2030-02-12";"988"
15858;45827;"Debit";"4188231417261002";"2028-08-21";"266"
15859;40214;"Debit";"30374879245572";"2029-05-03";"963"
15860;22717;"Debit";"630405425210";"2028-09-12";"624"
15861;23981;"Debit";"36448700799421";"2028-07-14";"239"
15862;19304;"Credit";"4295572867117701";"2028-09-04";"707"
15863;7291;"Credit";"4523642474990";"2027-01-11";"494"
15864;22746;"Credit";"213113205232170";"2028-01-16";"297"
15865;13553;"Credit";"4228273846645738";"2028-02-06";"864"
15866;18080;"Debit";"180088487278043";"2029-07-29";"345"
15867;5874;"Debit";"373721583878228";"2026-05-15";"330"
15868;30051;"Debit";"4708920952999122";"2027-02-10";"565"
15869;6388;"Debit";"4783919759466764196";"2030-05-07";"780"
15870;6634;"Credit";"4888827551915395";"2026-04-08";"766"
15871;11932;"Debit";"4140884168211437625";"2030-05-17";"848"
15872;17097;"Debit";"4060475449146";"2030-10-09";"503"
15873;43294;"Credit";"4940198311030";"2029-05-25";"627"
15874;26280;"Credit";"4419620022077350";"2030-05-07";"610"
15875;12057;"Debit";"2703443441111133";"2029-09-28";"556"
15876;45366;"Debit";"213192109105104";"2029-09-08";"909"
15877;20398;"Debit";"3595541209106556";"2027-01-22";"865"
15878;25378;"Debit";"30274257492038";"2029-09-22";"396"
15879;3524;"Debit";"38391248603473";"2028-09-06";"779"
15880;45431;"Credit";"4425221693182";"2029-04-11";"414"
15881;18472;"Debit";"4566340790706343";"2026-03-09";"301"
15882;12349;"Credit";"30425841520441";"2026-12-04";"800"
